Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2953816.819826,2842358.193829,2591521.879444,45.464959
1,2953816.819826,2875204.083239,2744010.130023,45.464959
2,2953816.819826,2897967.970059,2796488.502530,45.464959
3,2953965.268007,2913737.205030,2828662.040709,45.464959
4,2953965.268007,2907622.927202,2816066.127576,45.464959
5,2953965.268007,2920291.294295,2869436.988462,45.464959
6,2954722.008641,2924339.446922,2824857.673755,45.464959
7,2954722.008641,2928523.066922,2851791.629685,45.464959
8,2954722.008641,2935403.017380,2872267.141180,45.464959
9,2959889.877890,2932564.345992,2858395.296377,45.464960
10,2959889.877890,2937897.435436,2898767.564122,45.464960
11,2959889.877890,2939890.278786,2893276.428103,45.464960
12,2959889.877890,2941728.598132,2883006.201461,45.464960
13,2959889.877890,2946020.907282,2887706.996249,45.464960
14,2959889.877890,2942058.340369,2865509.515323,45.464960
15,2959889.877890,2943362.826200,2897313.317097,45.464960
16,2959889.877890,2945932.247517,2891610.435074,45.464960
17,2959889.877890,2949846.105172,2939182.605781,45.464967
18,2959889.877890,2953129.283650,2938117.678405,45.464967
19,2959889.877890,2954325.649037,2939982.078906,45.464967
