Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,3078159.353839,2922903.796504,2591521.879444,50.323174
1,3078159.353839,2968509.381929,2811810.352212,50.323174
2,3078159.353839,3000039.459841,2849422.653895,50.323175
3,3089268.296090,3017834.763034,2863754.232116,50.323175
4,3089268.296090,3019898.629570,2902020.870721,50.323175
5,3115689.501499,3049964.276970,2971452.656519,50.323175
6,3115689.501499,3054626.934327,2967250.591753,50.323175
7,3115960.955374,3074879.130835,2998572.851811,50.323175
8,3118968.633357,3087540.075591,3043737.422258,50.323175
9,3119679.213286,3091252.695778,3028585.797382,50.323175
10,3119679.213286,3096828.172160,3060171.735739,50.323175
11,3119679.213286,3099669.392229,3057071.845358,50.323175
12,3119679.213286,3103778.488500,3070011.542862,50.323175
13,3119679.213286,3104540.368761,3064097.111289,50.323176
14,3122864.358153,3105138.187083,2998736.276051,50.323176
15,3122929.467193,3106533.507238,3055486.932743,50.323176
16,3123053.638396,3107769.360946,3063019.743812,50.323176
17,3123053.638396,3111742.413375,3089171.735813,50.323191
18,3123053.638396,3114397.511751,3092308.659076,50.323191
19,3123053.638396,3116599.479156,3101598.964900,50.323191
20,3125298.476467,3114524.516749,3062882.042515,50.323191
21,3125298.476467,3116257.269711,3094723.785937,50.323191
22,3125656.926260,3116927.256456,3072660.108330,50.323191
23,3125732.505526,3119289.391345,3103873.673733,50.323191
24,3125732.505526,3118987.396358,3086718.990815,50.323191
