outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.68188102299999998,11,275,55,1649,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",13,"8;10;12;13;2;3;4;9;11;1;6;7;14","M09;M11;M13;M14;C03;C04;C05;M10;M12;C02;C07;C08;M15",2,"0;5","C01;C06",0.00016291951775822744,0.00018671910279849691,0.031280547409579668,0,277769320,16748519.784946237,4144519.6582032964,56481922.593524195,24539445.21697114,81021367.810495332,0.5498605821345609,1494.8199467618651,175883797.88226667,175883797.88226664,2.9802322387695312e-08,659.89247311827955,3.9606761431269719,10125.975853096374,4400.4238570670395,15190.252859424822,-3.637978807091713e-12,14442.842886043889,747.40997338093257,0,1494.8199467618651,"0.031280547409579668;0;0.00097751710654936461;0;0;0.0039100684261974585;0;0"
