Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.75884e+08,1.74924e+08,1.73937e+08,0.0671669
1,1.75884e+08,1.75084e+08,1.74264e+08,0.117799
2,1.75884e+08,1.75377e+08,1.74542e+08,0.173743
3,1.75884e+08,1.75478e+08,1.74799e+08,0.22164
4,1.75884e+08,1.75752e+08,1.75079e+08,0.274161
5,1.75884e+08,1.75764e+08,1.75511e+08,0.333168
6,1.75884e+08,1.75773e+08,1.75395e+08,0.38685
7,1.75884e+08,1.758e+08,1.75501e+08,0.452103
8,1.75884e+08,1.75837e+08,1.75695e+08,0.510858
9,1.75884e+08,1.75846e+08,1.7569e+08,0.564676
10,1.75884e+08,1.75857e+08,1.75709e+08,0.628023
