component,value
facility_emission,659.56989247311822
inventory_emission,3.8015105855689493
supplier_dc_transport_emission,8494.0507865356922
dc_market_transport_emission,5496.7201425187204
total_emission,14654.142332113097
emission_decomposition_error,3.637978807091713e-12
