size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_00500_GAMMA_050,delta,500.0,707,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,3055135.0422167,11272.0885085707,180758.156927191,0,88727.9114914293,-177455.822982859,8,39,1170,949,221,0.18888888888888888,19046,6,0.945259042033236;0.888563049853372;0.973607038123167;0.981427174975562;0.996089931573803;0.976539589442815;0.67741935483871;0.580645161290323;0.982404692082111;0.964809384164223,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,180758.156927191,0,32.088732477,0,32.088732477,16148,delta,00500,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.945259042033236;0.888563049853372;0.973607038123167;0.981427174975562;0.996089931573803;0.976539589442815;0.67741935483871;0.580645161290323;0.982404692082111;0.964809384164223,10,result.csv:best_w,0;1;2;3;4;5;8;9,10,0.8966764418377322,0.8966764418377322,0.9635874877810361,0.996089931573803,0.580645161290323,949
