Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2936300.260894,2794498.799521,2428959.463644,32.088931
1,2945071.238549,2836202.676890,2699796.852750,32.088931
2,2945071.238549,2872448.138736,2730925.475828,32.088931
3,2945212.380643,2889223.308520,2815314.944265,32.088931
4,2945212.380643,2905705.335821,2852148.371858,32.088931
5,2950562.298081,2930973.148878,2884909.588815,32.088931
6,2999781.464311,2936851.566999,2861191.020169,32.088932
7,2999781.464311,2947658.976862,2913628.497930,32.088932
8,3005176.782292,2956861.025792,2919128.377832,32.088932
9,3009356.651526,2973611.617491,2919488.338226,32.088932
10,3020009.049926,2987444.795862,2918773.312241,32.088932
11,3020009.049926,2996478.833571,2958863.321037,32.088932
12,3021751.388024,3000301.893182,2963529.024491,32.088932
13,3021751.388024,3005452.100643,2973081.302406,32.088932
14,3021751.388024,3007252.218889,2952049.076569,32.088932
15,3025014.661280,3009779.269839,2959324.114189,32.088932
16,3029676.669366,3012348.642528,2958353.488823,32.088932
17,3029676.669366,3009010.447425,2941947.165018,32.088938
18,3029676.669366,3007842.401167,2937299.033796,32.088938
19,3030431.399286,3012211.112053,2948153.375573,32.088938
20,3030431.399286,3012338.643265,2976031.760644,32.088938
21,3030431.399286,3014302.744218,2979306.167979,32.088938
22,3035224.582304,3009291.660283,2857787.023986,32.088938
23,3035224.582304,3012485.624174,2958533.091132,32.088938
24,3035224.582304,3016355.199781,2964271.745837,32.088938
25,3035224.582304,3020303.318329,2989007.692609,32.088938
26,3040954.291685,3025597.320432,2998736.160424,32.088938
27,3040954.291685,3025536.274900,2962868.178238,32.088938
28,3050491.129247,3024548.625349,2969325.822285,32.088938
29,3051411.697816,3028089.658480,3002972.370130,32.088938
30,3051521.940918,3031012.930319,2991024.958022,32.088939
31,3051734.817677,3031056.283595,3004001.752996,32.088939
32,3051734.817677,3030810.654583,2960981.644289,32.088939
33,3053463.277451,3038922.420676,3006922.557417,32.088939
34,3053463.277451,3040776.341682,3013559.488069,32.088939
35,3053463.277451,3033610.599189,2959109.392090,32.088939
36,3055135.042217,3041833.709607,2994418.873738,32.088939
37,3055135.042217,3038788.138623,2987890.230318,32.088939
38,3055135.042217,3039224.975155,3011440.029771,32.088939
