outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.60826006300000002,11,278,52,1564,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",12,"1;3;4;9;2;8;10;12;11;6;7;14","C02;C04;C05;M10;C03;M09;M11;M13;M12;C07;C08;M15",3,"0;5;13","C01;C06;M14",0.0043988269794721403,0.0045585217870837882,0.23851417399804498,0,272126430,16748514.193548389,3979098.7793169748,47399354.704523936,29440894.223538898,76840248.928062826,105.070257660222,-134.09926908824855,174587348.71458626,174587348.71458626,0,657.09677419354841,3.7876413949313972,8469.4577714652623,5245.4510644460242,14375.793251499765,1.8189894035458565e-12,14442.842886043889,0,67.049634544124274,-134.09926908824855,"0.12512218963831867;0.0078201368523949169;0;0.00097751710654936461;0.011730205278592375;0.23851417399804498;0.00097751710654936461;0.0048875855327468231"
