Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1520912.908197,1290213.865779,979894.779388,31.248407
1,1520912.908197,1322774.302803,1124860.775612,31.248408
2,1569691.964988,1379236.083243,1176940.872331,31.248408
3,1569691.964988,1436157.502704,1267119.367266,31.248408
4,1569691.964988,1470886.640893,1302968.609585,31.248408
5,1575005.235187,1484316.954209,1337286.013654,31.248408
6,1575473.473054,1510808.934702,1410376.801790,31.248408
7,1576877.074353,1517663.832492,1368461.690962,31.248408
8,1576877.074353,1522330.578014,1436900.636761,31.248408
9,1577517.714428,1527658.100546,1434271.955972,31.248408
10,1580355.900152,1542086.093125,1490857.310631,31.248408
11,1586599.954082,1562327.752301,1498600.855630,31.248408
12,1586599.954082,1562034.092767,1438237.884644,31.248408
13,1586599.954082,1558038.414233,1462490.541994,31.248408
14,1586599.954082,1562298.202158,1524525.636122,31.248408
15,1588941.307235,1569235.057456,1526489.469751,31.248408
16,1588976.769699,1569372.560675,1491509.598254,31.248408
17,1592578.508412,1569138.087588,1468754.273556,31.248409
18,1592578.508412,1573005.999681,1551127.485808,31.248409
19,1593141.852011,1577622.739560,1546045.701827,31.248409
20,1595203.441246,1581169.682947,1548466.239212,31.248409
21,1595203.441246,1581677.101169,1505563.079410,31.248409
22,1595203.441246,1583817.313956,1555429.936402,31.248409
23,1595203.441246,1579125.733189,1491364.198665,31.248409
24,1595203.441246,1572833.170348,1490122.535565,31.248409
25,1595993.991129,1579494.441493,1467796.144025,31.248409
26,1596048.010268,1576849.695603,1461764.195981,31.248409
27,1596048.010268,1581467.804154,1504524.002966,31.248409
28,1596048.010268,1562897.258617,1445282.560739,31.248409
29,1600006.205762,1572382.168773,1411445.150899,31.248409
30,1600006.205762,1571182.666275,1468275.189733,31.248409
31,1600006.205762,1574144.107420,1418388.489903,31.248409
32,1600006.205762,1565375.305527,1341534.062751,31.248409
33,1600031.527818,1567571.689448,1450538.334444,31.248409
34,1600188.053227,1572797.921717,1500777.009311,31.248409
35,1600188.053227,1578836.338822,1506795.870405,31.248409
36,1600626.524984,1576929.206950,1482442.498982,31.248409
37,1600626.524984,1576217.291339,1484573.620012,31.248409
38,1600941.331703,1584767.585284,1532210.289610,31.248409
39,1600942.088533,1589055.972102,1538969.122653,31.248409
