component,value
revenue,277769320
facility_fixed_cost,16748516.344086021
inventory_cost,4144519.6382755605
supplier_dc_transport_cost,56481874.322986305
dc_market_transport_cost,25203332.179531168
total_transport_cost,81685206.502517477
investment_cost,50.039308567797349
carbon_trading_cost,1653.4011809794865
reported_total_profit,175219913.16158453
recomputed_total_profit,175219913.16158447
objective_decomposition_error,5.9604644775390625e-08
