Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.72335e+08,1.71281e+08,0.059905
1,1.73346e+08,1.72481e+08,1.7151e+08,0.110403
2,1.73346e+08,1.72684e+08,1.72e+08,0.167175
3,1.73346e+08,1.73023e+08,1.72337e+08,0.229241
4,1.73346e+08,1.7308e+08,1.72202e+08,0.295153
5,1.73346e+08,1.732e+08,1.72646e+08,0.349271
6,1.73346e+08,1.73222e+08,1.72604e+08,0.397051
7,1.73346e+08,1.73264e+08,1.72881e+08,0.453537
8,1.73346e+08,1.73306e+08,1.7307e+08,0.505572
9,1.73346e+08,1.73307e+08,1.73157e+08,0.55398
10,1.73346e+08,1.73309e+08,1.73105e+08,0.61325
