Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2097166.451652,1607648.938582,1220150.454901,17.404719
1,2097166.451652,1674238.097032,1291797.946556,17.404720
2,2099000.141079,1767656.746776,1412373.194102,17.404720
3,2099000.141079,1831063.496347,1594084.948983,17.404720
4,2099684.742846,1932306.931998,1646967.885472,17.404720
5,2101852.463571,2010925.239151,1819123.166289,17.404720
6,2101852.463571,2067891.489963,1913913.171169,17.404720
7,2101852.463571,2075457.236611,1985771.093254,17.404720
8,2104054.870741,2085567.828784,1979154.637231,17.404720
9,2111010.874199,2082776.367659,1908511.196438,17.404720
10,2113545.045711,2077579.567268,1862644.343619,17.404720
11,2113699.849487,2089315.581368,1999531.448298,17.404720
12,2115163.379169,2086847.490288,2011541.041015,17.404720
13,2115163.379169,2084782.304339,1990793.159459,17.404720
14,2115163.379169,2083774.080873,1983725.253831,17.404720
15,2115163.379169,2079440.722602,2011843.360716,17.404720
16,2115839.792876,2078500.967233,1883886.118246,17.404720
17,2115839.792876,2075272.626249,1882059.343437,17.404725
18,2116410.680406,2077350.017084,1950363.262832,17.404725
19,2116467.220262,2087385.345635,2054713.557351,17.404725
20,2116467.220262,2089979.342978,2005317.553621,17.404725
