num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,18,606,0.40000000000000002,2621340,5.2457970960000004,7.2708553120000001,115.14098616,3.6650000000000001e-06,127.941951441,5306716,0.084369745999999995,0.022637734,6.7800000000000001e-07,0.10700815799999999,5306716,UNKNOWN,106,UNKNOWN,OPTIMAL,1291500.4103354241,0,OPTIMAL_CERTIFIED,1291500.4103354239,0,2.3283064365386963e-10,1.8027918674326991e-16,true,true,12,0,1,0,0,true
