Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2428959.463644,856800.544446,200000.000000,14.470995
1,2428959.463644,1124039.053356,248076.275081,14.470995
2,2428959.463644,1422358.807136,288819.111615,14.470995
3,2428959.463644,1482541.895418,944565.834608,14.470995
4,2428989.207932,1766956.656359,1071270.576301,14.470995
5,2429089.983194,2196097.193320,1333858.289647,14.470995
6,2429628.424344,2291875.638329,1339800.287850,14.470995
7,2429628.424344,2323232.297650,2186060.725473,14.470995
8,2429668.356189,2346688.040169,2230748.223298,14.470995
9,2429933.858651,2371099.643082,2189108.685929,14.470995
10,2430504.825122,2357964.372580,2161257.660725,14.470995
