Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1764139.876278,1137299.912577,680405.015513,18.730272
1,1764139.876278,1228874.489303,626310.199747,18.730272
2,1770103.025275,1331520.491393,761355.650418,18.730272
3,1775228.796962,1400585.791674,1043628.082785,18.730272
4,1776449.948450,1453674.840299,1134378.047735,18.730272
5,1776449.948450,1585680.442144,1104399.915973,18.730272
6,1776449.948450,1659810.494503,1338427.634424,18.730272
7,1776449.948450,1694087.444141,1460512.746165,18.730272
8,1776449.948450,1718767.645981,1542854.370926,18.730272
9,1776449.948450,1734338.313219,1667239.616842,18.730272
10,1779253.925044,1741347.969712,1637059.836810,18.730272
11,1779404.582758,1742783.218458,1648410.773184,18.730272
12,1779404.582758,1740796.753230,1507536.565256,18.730273
13,1780061.093814,1733737.354561,1629768.040664,18.730273
14,1782120.263732,1741261.006082,1657494.236897,18.730273
15,1782120.263732,1746484.976911,1607928.047217,18.730273
16,1782120.263732,1757854.330813,1682682.538050,18.730273
17,1782120.263732,1754266.319950,1653850.865379,18.730281
18,1782120.263732,1754091.235432,1642835.528979,18.730281
19,1782120.263732,1742230.770313,1534502.798367,18.730281
20,1782609.763520,1741469.269013,1646281.449973,18.730282
21,1782609.763520,1750188.198107,1677041.627936,18.730282
22,1782609.763520,1761885.970128,1698823.468507,18.730282
23,1782609.763520,1763107.079440,1683023.088532,18.730282
24,1782609.763520,1768046.414730,1713603.666139,18.730282
