random_seed,scenario_id,profit_before,profit_after,profit_difference,emission_before,emission_after,emission_difference,investment_cost_before,investment_cost_after,investment_cost_difference,net_carbon_cost_before,net_carbon_cost_after,net_carbon_cost_difference,num_dc_open_before,num_dc_open_after,num_dc_open_difference,best_w_before,best_w_after,best_w_exact_match,instance_fingerprint_before,instance_fingerprint_after,instance_fingerprint_match,raw_solver_file_sha_match,correction_scope
101,DELTA_03000_GAMMA_060,2270390.41224872,2270390.41224872,0.0,323954.464075531,323954.464075531,0.0,42947.8738449352,42947.8738449352,0.0,447908.928151062,447908.928151062,0.0,7,7,0.0,,0.125122189638319;0.809384164222874;0.0625610948191593;0.119257086999022;0.0840664711632454;0.0869990224828935;0.0332355816226784;0.180840664711632;0.175953079178886;0.835777126099707,False,,,True,True,derived_postprocessing_only
101,DELTA_03000_GAMMA_070,2232858.88322458,2232858.88322458,0.0,359190.079646201,359190.079646201,0.0,9926.80163264562,9926.80163264562,0.0,518380.159292402,518380.159292402,0.0,7,7,0.0,,0.0782013685239492;0.797653958944281;0.00782013685239492;0.0625610948191593;0.00586510263929619;0;0.0742913000977517;0.021505376344086;0.629521016617791;0.877810361681329,False,,,True,True,derived_postprocessing_only
101,DELTA_03000_GAMMA_090,2223286.06245517,2223286.06245517,0.0,368432.198981702,368432.198981702,0.0,988.031033544368,988.031033544368,0.0,536864.397963404,536864.397963404,0.0,7,7,0.0,,0;0;0;0.00782013685239492;0.00782013685239492;0.000977517106549365;0;0.00391006842619746;0;0,False,,,True,True,derived_postprocessing_only
202,DELTA_00500_GAMMA_050,2777274.13697337,2777274.13697337,0.0,9072.06597433072,9072.06597433072,0.0,178773.709395793,178773.709395793,0.0,-181855.868051339,-181855.868051339,0.0,8,8,0.0,,0.999022482893451;0.976539589442815;0.970674486803519;0.856304985337243;0.868035190615836;0.989247311827957;0.948191593352884;0.952101661779081;0.977517106549365;0.993157380254154,False,,,True,True,derived_postprocessing_only
202,DELTA_01000_GAMMA_050,2607402.81832896,2607402.81832896,0.0,22718.0534448576,22718.0534448576,0.0,302755.011791315,302755.011791315,0.0,-154563.893110285,-154563.893110285,0.0,7,7,0.0,,0.811339198435973;0.973607038123167;0.90811339198436;0.468230694037146;0.913000977517107;0.551319648093842;0.949169110459433;0.964809384164223;0.957966764418377;0.998044965786901,False,,,True,True,derived_postprocessing_only
202,DELTA_02000_GAMMA_050,2414268.24376786,2414268.24376786,0.0,148223.77146013,148223.77146013,0.0,237443.170735672,237443.170735672,0.0,96447.54292026,96447.54292026,0.0,7,7,0.0,,0.27761485826002;0.43010752688172;0.544477028347996;0.520039100684262;0.250244379276637;0.348973607038123;0.497556207233627;0.911045943304008;0.00977517106549365;0.874877810361681,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_050,2327946.4924759,2327946.4924759,0.0,254617.873913696,254617.873913696,0.0,111669.137440366,111669.137440366,0.0,309235.747827392,309235.747827392,0.0,7,7,0.0,,0.27663734115347;0.171065493646139;0.224828934506354;0.484848484848485;0.794721407624633;0.21603128054741;0.372434017595308;0.309872922776149;0.402737047898338;0.464320625610948,False,,,True,True,derived_postprocessing_only
202,DELTA_05000_GAMMA_050,2271774.76960341,2271774.76960341,0.0,278079.633925423,278079.633925423,0.0,70962.4706710447,70962.4706710447,0.0,356159.267850847,356159.267850847,0.0,7,7,0.0,,0.0146627565982405;0.171065493646139;0.202346041055718;0.423264907135875;0.684261974584555;0.152492668621701;0.250244379276637;0.188660801564027;0.0439882697947214;0.249266862170088,False,,,True,True,derived_postprocessing_only
202,DELTA_10000_GAMMA_050,2234328.77988917,2234328.77988917,0.0,314560.55014213,314560.55014213,0.0,35352.2068331941,35352.2068331941,0.0,429121.100284261,429121.100284261,0.0,7,7,0.0,,0.0674486803519062;0.125122189638319;0.0664711632453568;0.78396871945259;0;0.0703812316715543;0.130987292277615;0.0185728250244379;0.06158357771261;0.119257086999022,False,,,True,True,derived_postprocessing_only
202,DELTA_15000_GAMMA_050,2216569.97115782,2216569.97115782,0.0,330731.667581939,330731.667581939,0.0,19869.6503705076,19869.6503705076,0.0,461463.335163878,461463.335163878,0.0,7,7,0.0,,0.093841642228739;0.00684261974584555;0;0.0782013685239492;0.473118279569892;0.0625610948191593;0.0371456500488759;0.126099706744868;0.0625610948191593;0.093841642228739,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_010,2930747.34778126,2930747.34778126,0.0,9893.23700455003,9893.23700455003,0.0,27783.1186022667,27783.1186022667,0.0,-180213.5259909,-180213.5259909,0.0,8,8,0.0,,0.999022482893451;0.991202346041056;0.939393939393939;0.578690127077224;0.56891495601173;0.871945259042033;0.996089931573803;0.949169110459433;0.992179863147605;0.98533724340176,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_030,2783977.93321029,2783977.93321029,0.0,15147.7784915367,15147.7784915367,0.0,158396.208154441,158396.208154441,0.0,-169704.443016927,-169704.443016927,0.0,8,8,0.0,,0.898338220918866;0.974584555229717;0.971652003910068;0.43010752688172;0.684261974584555;0.786901270772238;0.998044965786901;0.972629521016618;0.776148582600195;0.994134897360704,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_040,2559880.60582887,2559880.60582887,0.0,61696.4123995986,61696.4123995986,0.0,265860.312199009,265860.312199009,0.0,-76607.1752008027,-76607.1752008027,0.0,7,7,0.0,,0.659824046920821;0.779081133919844;0.587487781036168;0.490713587487781;0.670576735092864;0.532746823069404;0.953079178885631;0.790811339198436;0.422287390029326;0.963831867057674,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_060,2240447.65346603,2240447.65346603,0.0,283889.350919866,283889.350919866,0.0,89799.0639979445,89799.0639979445,0.0,367778.701839732,367778.701839732,0.0,7,7,0.0,,0.0987292277614858;0.187683284457478;0.125122189638319;0.127077223851417;0.269794721407625;0.141739980449658;0.192570869990225;0.13782991202346;0.535679374389052;0.258064516129032,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_070,2213157.65691511,2213157.65691511,0.0,338076.311616762,338076.311616762,0.0,8572.15895105575,8572.15895105575,0.0,476152.623233523,476152.623233523,0.0,7,7,0.0,,0;0.000977517106549365;0.0625610948191593;0.0175953079178886;0.822091886608016;0.0557184750733138;0.0420332355816227;0.110459433040078;0;0.032258064516129,False,,,True,True,derived_postprocessing_only
202,DELTA_03000_GAMMA_090,2202529.00950095,2202529.00950095,0.0,347181.756523549,347181.756523549,0.0,962.307526612631,962.307526612631,0.0,494363.513047099,494363.513047099,0.0,7,7,0.0,,0;0.00879765395894428;0;0;0;0;0;0.00195503421309873;0;0.00391006842619746,False,,,True,True,derived_postprocessing_only
303,DELTA_00500_GAMMA_050,2706151.70985679,2706151.70985679,0.0,40133.2334408255,40133.2334408255,0.0,160743.06740747,160743.06740747,0.0,-119733.533118349,-119733.533118349,0.0,8,8,0.0,,0.822091886608016;0.887585532746823;0.978494623655914;0.212121212121212;0.884652981427175;0.932551319648094;0.73802541544477;0.186705767350929;0.934506353861193;0.958944281524927,False,,,True,True,derived_postprocessing_only
303,DELTA_01000_GAMMA_050,2567384.37388222,2567384.37388222,0.0,23156.284278842,23156.284278842,0.0,364484.804033913,364484.804033913,0.0,-153687.431442316,-153687.431442316,0.0,9,9,0.0,,0.983382209188661;0.961876832844575;0.994134897360704;0.996089931573803;0.957966764418377;0.971652003910068;0.434017595307918;0.136852394916911;0.779081133919844;1,False,,,True,True,derived_postprocessing_only
303,DELTA_02000_GAMMA_050,2323513.26482852,2323513.26482852,0.0,189047.719495293,189047.719495293,0.0,272529.564360814,272529.564360814,0.0,178095.438990586,178095.438990586,0.0,9,9,0.0,,0.418377321603128;0.606060606060606;0.625610948191593;0.418377321603128;0.650048875855327;0.648093841642229;0.179863147605083;0.504398826979472;0.296187683284457;0.770283479960899,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_050,2234567.0441681,2234567.0441681,0.0,242932.118183644,242932.118183644,0.0,245429.754102366,245429.754102366,0.0,285864.236367288,285864.236367288,0.0,9,9,0.0,,0.341153470185728;0.560117302052786;0.274682306940371;0.438905180840665;0.545454545454545;0.349951124144673;0.21505376344086;0.915933528836755;0.173020527859238;0.619745845552297,False,,,True,True,derived_postprocessing_only
