Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2428959.463644,2072107.264568,1576646.088593,26.948473
1,2428959.463644,2103438.082247,1828294.055415,26.948473
2,2428959.463644,2184547.668470,1926567.242101,26.948473
3,2428959.463644,2243216.898116,1972699.393750,26.948474
4,2428959.463644,2300844.962846,2081582.523990,26.948474
5,2433709.077342,2336061.453702,2159381.886907,26.948474
6,2433709.077342,2354253.533918,2191136.276267,26.948474
7,2453253.245327,2385979.345403,2270921.854586,26.948474
8,2453253.245327,2399049.030106,2323023.788126,26.948474
9,2464860.896155,2418225.968300,2174188.518250,26.948474
10,2465038.014425,2427405.004859,2382307.515933,26.948474
11,2465038.014425,2434847.446166,2394603.003739,26.948474
12,2465925.682592,2443567.769582,2420059.800998,26.948474
13,2465925.682592,2448725.709233,2416599.232224,26.948474
14,2466598.036874,2451555.003675,2354962.292159,26.948474
15,2468799.890064,2449451.819580,2382854.464836,26.948474
16,2469410.687295,2448252.287887,2331869.232521,26.948474
17,2469410.687295,2441810.012352,2329715.376050,26.948480
18,2469410.687295,2438578.456365,2324775.921756,26.948480
19,2473970.283746,2443210.611676,2320476.162547,26.948480
20,2473970.283746,2448738.421502,2367597.097002,26.948480
21,2474064.451876,2456833.847976,2402138.434513,26.948480
22,2474064.451876,2449541.465585,2267129.522359,26.948480
23,2474064.451876,2456507.240673,2432326.290766,26.948480
24,2474064.451876,2460431.686617,2419189.262471,26.948480
25,2480246.641644,2465224.785212,2443141.840052,26.948480
26,2480334.709207,2468220.292385,2447804.850708,26.948480
27,2480334.709207,2462838.408868,2350773.687597,26.948480
28,2481716.737851,2460917.762213,2318953.532855,26.948480
29,2481716.737851,2471449.388149,2420810.673263,26.948480
30,2481716.737851,2465764.350896,2340131.249509,26.948480
31,2481897.237982,2461711.061817,2383983.327374,26.948480
32,2482530.993993,2464626.527332,2294167.201288,26.948480
33,2482530.993993,2469519.194684,2427758.180406,26.948480
34,2482657.154796,2472582.712757,2434621.295070,26.948480
35,2482657.154796,2457972.489076,2294201.941797,26.948480
