component,value
revenue,272126430
facility_fixed_cost,16748519.139784947
inventory_cost,3979098.808477724
supplier_dc_transport_cost,47399405.550280899
dc_market_transport_cost,30061638.595578723
total_transport_cost,77461044.145859629
investment_cost,2.8074701213972673
carbon_trading_cost,209.24392495977008
reported_total_profit,173966650.78417969
recomputed_total_profit,173966650.78417969
objective_decomposition_error,0
