Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2097166.451652,1480979.460086,1117793.578228,21.345030
1,2097166.451652,1589762.913112,1029217.222983,21.345030
2,2101149.084970,1736283.607041,1457007.078738,21.345030
3,2101149.084970,1810142.326459,1530601.668386,21.345030
4,2101825.590603,1934168.503891,1604355.694218,21.345030
5,2101825.590603,1981828.724780,1775329.483164,21.345030
6,2101825.590603,2025602.657690,1899912.845394,21.345030
7,2101825.590603,2043530.308161,1942968.063948,21.345030
8,2101825.590603,2062053.682558,1968489.925095,21.345030
9,2103067.979039,2080339.146594,1915317.645181,21.345031
10,2103067.979039,2075741.010354,1886656.815609,21.345031
11,2106011.003639,2084634.792325,2000770.155389,21.345031
12,2106011.003639,2080202.129636,2004158.128470,21.345031
13,2107541.558689,2078134.943846,1967518.405592,21.345031
14,2107541.558689,2076245.507526,1995626.376892,21.345031
15,2107601.302509,2074396.825671,1989870.575337,21.345031
16,2107601.302509,2065859.721519,1892117.727047,21.345031
17,2109750.306739,2059040.898561,1878719.470672,21.345037
18,2109750.306739,2067391.703612,1966843.534660,21.345037
19,2112436.819165,2076089.781643,2022177.063514,21.345037
20,2114307.349962,2084749.840483,1962606.925089,21.345037
21,2114307.349962,2083679.076764,1980468.237948,21.345037
22,2114307.349962,2078188.569740,1935130.268747,21.345037
23,2114495.953648,2077173.838125,1920720.023832,21.345037
24,2116919.376957,2071841.586983,1881601.436917,21.345037
25,2116919.376957,2083264.404238,2035283.013451,21.345037
26,2116919.376957,2070694.044170,1877271.314602,21.345037
27,2116919.376957,2086540.164888,2019388.902672,21.345037
28,2116919.376957,2096474.539488,2057937.470216,21.345037
29,2117042.117807,2085411.675550,1912180.123220,21.345037
30,2117104.275591,2090490.210948,1985437.458304,21.345037
31,2117104.275591,2099350.263988,2011081.146188,21.345037
32,2118119.986491,2090906.525277,1958307.075671,21.345037
33,2118119.986491,2090824.320960,2014800.045381,21.345037
34,2118119.986491,2096621.774728,2053241.713940,21.345037
