Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1628160.742810,1483928.400079,1373603.535617,17.577161
1,1628160.742810,1522997.437395,1387555.118194,17.577161
2,1629168.226428,1552845.709237,1451272.950231,17.577161
3,1634948.319007,1577303.440293,1468384.202821,17.577162
4,1635163.753883,1598406.994531,1503068.647636,17.577162
5,1644927.683756,1614572.922541,1563074.251988,17.577162
6,1650951.312955,1618636.560496,1569223.326256,17.577162
7,1650951.312955,1621539.126211,1580282.273701,17.577162
8,1650951.312955,1623939.181517,1583680.880654,17.577162
9,1650951.312955,1621377.112868,1569911.969920,17.577162
10,1650951.312955,1629943.875821,1604785.910580,17.577162
11,1653850.105801,1635153.118429,1599077.687065,17.577162
12,1658497.227953,1631673.236474,1560815.604309,17.577162
13,1658497.227953,1640877.016814,1589270.076145,17.577162
14,1658497.227953,1642150.843217,1595491.813818,17.577162
15,1659303.114568,1645334.791721,1618010.581197,17.577162
16,1660054.298991,1645528.868728,1597166.176275,17.577162
17,1660054.298991,1643401.112772,1579519.825065,17.577163
18,1660354.911841,1648242.643825,1623345.962078,17.577163
19,1660354.911841,1650856.607898,1617584.126860,17.577163
20,1660707.340381,1652437.378030,1620582.489354,17.577163
21,1660707.340381,1653555.181714,1604125.997505,17.577163
22,1660786.722015,1654591.154624,1631898.972961,17.577163
