component,value
revenue,272126430
facility_fixed_cost,16748516.77419355
inventory_cost,3979098.7948535983
supplier_dc_transport_cost,47399379.570551179
dc_market_transport_cost,30682305.472875573
total_transport_cost,78081685.043426752
investment_cost,33.166521204978054
carbon_trading_cost,390.91227659296783
reported_total_profit,173345981.90677699
recomputed_total_profit,173345981.90677699
objective_decomposition_error,0
