Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2464361.200991,2267958.249432,1994073.237272,22.173808
1,2464361.200991,2285380.146558,2103972.422936,22.173808
2,2464361.200991,2326415.327553,2171341.330953,22.173808
3,2464361.200991,2361978.519634,2188120.457733,22.173808
4,2478214.431667,2397498.177569,2197081.697272,22.173808
5,2479504.598979,2429818.720381,2321971.267576,22.173808
6,2480139.541422,2441610.854903,2342161.643420,22.173808
7,2487720.946472,2449329.459081,2389385.656186,22.173808
8,2488033.932763,2460214.388744,2409002.347293,22.173808
9,2496130.646067,2469176.968777,2429708.063006,22.173808
10,2496214.680438,2476342.139030,2412635.894403,22.173808
11,2502065.019245,2480711.330003,2438061.341528,22.173808
12,2504642.377911,2488097.597341,2468215.125713,22.173808
13,2504860.372453,2490691.575103,2462638.191488,22.173808
14,2507781.440446,2484992.876903,2378204.165845,22.173808
15,2507781.440446,2483529.005591,2410370.936311,22.173809
16,2507781.440446,2487608.788979,2422205.736486,22.173809
17,2507781.440446,2483869.543490,2437355.464335,22.173815
18,2508927.077128,2484659.514502,2433447.775254,22.173815
19,2509362.993441,2489421.544866,2418459.720016,22.173815
20,2509362.993441,2491425.265284,2420654.296103,22.173815
21,2509362.993441,2491341.787086,2466332.215857,22.173815
22,2509362.993441,2486532.285867,2311734.157129,22.173815
23,2509362.993441,2492326.189202,2459731.436604,22.173815
24,2509605.107335,2494864.970581,2479265.276949,22.173816
