Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.7522e+08,1.7428e+08,1.73315e+08,0.0784318
1,1.7522e+08,1.74434e+08,1.73601e+08,0.129573
2,1.7522e+08,1.74739e+08,1.74033e+08,0.186355
3,1.7522e+08,1.74851e+08,1.74135e+08,0.231085
4,1.7522e+08,1.75065e+08,1.74415e+08,0.277393
5,1.7522e+08,1.75063e+08,1.74705e+08,0.347628
6,1.7522e+08,1.75135e+08,1.74688e+08,0.409801
7,1.7522e+08,1.75167e+08,1.74843e+08,0.460455
8,1.7522e+08,1.75188e+08,1.75123e+08,0.510931
9,1.7522e+08,1.75191e+08,1.75058e+08,0.564197
10,1.7522e+08,1.75201e+08,1.75074e+08,0.618667
