Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2558429.658523,2367718.548894,2051599.766916,24.599304
1,2558429.658523,2413662.544032,2279996.987476,24.599304
2,2583653.927381,2455481.502722,2359824.752673,24.599304
3,2583653.927381,2502618.909994,2350851.929923,24.599304
4,2585059.283586,2510707.613438,2375085.760163,24.599304
5,2585059.283586,2524526.947965,2456895.599753,24.599304
6,2585508.695034,2544780.139585,2493159.185199,24.599304
7,2585711.884843,2561838.138083,2527553.789874,24.599304
8,2585753.451613,2564579.935709,2432154.647669,24.599304
9,2585753.451613,2566632.849314,2418685.349685,24.599304
10,2589717.740041,2571470.465974,2551456.816914,24.599304
11,2596440.133059,2569916.909037,2466578.757561,24.599304
12,2596440.133059,2572478.282392,2550554.887215,24.599304
13,2596519.532991,2573908.287858,2511201.258993,24.599305
14,2596863.776668,2572624.477960,2508078.159459,24.599305
15,2596983.761699,2569931.526193,2489788.700805,24.599305
16,2596987.325100,2571158.801823,2500333.632218,24.599305
17,2598012.813750,2575850.830392,2485880.208912,24.599315
18,2598012.813750,2579322.905793,2475365.857219,24.599315
19,2598012.813750,2578831.332053,2490958.361864,24.599315
20,2598460.918420,2591121.857729,2574798.877345,24.599315
21,2598702.829411,2588824.589121,2473875.450082,24.599315
