Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2302901.482095,2263985.329286,2097166.451652,10.887504
1,2302901.482095,2277437.280054,2231972.632841,10.887505
2,2314712.398763,2290835.597065,2247732.967575,10.887505
3,2314712.398763,2291329.262870,2264902.759860,10.887505
4,2314762.419083,2298585.894073,2271248.399914,10.887505
5,2314762.419083,2302150.580191,2275083.505704,10.887505
6,2315821.586774,2305180.430867,2288890.708847,10.887505
7,2318143.019545,2304906.916650,2271697.114148,10.887505
8,2320147.630900,2306737.545416,2295099.556805,10.887505
9,2320147.630900,2308812.519336,2296731.194294,10.887505
10,2320147.630900,2312250.339043,2293800.310245,10.887505
11,2321215.855433,2312745.332008,2295554.171098,10.887505
12,2321417.236733,2311074.200931,2279981.691351,10.887505
13,2321417.236733,2313409.411369,2301567.612739,10.887505
14,2321934.933127,2314298.022560,2296635.051603,10.887505
15,2323197.550833,2312116.956255,2288622.811783,10.887505
16,2323197.550833,2313967.068667,2301471.351655,10.887505
17,2323513.264829,2315398.369537,2291210.171554,10.887513
