Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2097166.451652,1815662.324390,1590357.994013,24.193416
1,2097166.451652,1868566.197151,1640485.556893,24.193416
2,2104871.338805,1917568.591766,1729702.270917,24.193416
3,2110033.743243,1969381.076507,1777014.570706,24.193417
4,2110033.743243,2012545.988311,1836235.633741,24.193417
5,2116610.110216,2052786.360832,1853598.336311,24.193417
6,2116610.110216,2079947.984218,1952532.394942,24.193417
7,2117432.028273,2091774.249527,2014967.260050,24.193417
8,2119160.019280,2100773.516618,2050944.850187,24.193417
9,2120481.807089,2105957.792692,2056930.589865,24.193417
10,2123509.887569,2106940.195101,2036814.717808,24.193417
11,2137407.425934,2111659.429685,2057539.041973,24.193417
12,2137961.060286,2113284.642964,2059892.348864,24.193417
13,2138011.111426,2110801.753621,2046788.181952,24.193417
14,2139277.161152,2118597.307696,2073943.166837,24.193417
15,2140282.958263,2114541.070704,2004258.534994,24.193417
16,2140660.635190,2117533.151812,2054874.383030,24.193417
17,2143454.724221,2118007.961711,2013401.638981,24.193425
18,2143454.724221,2122452.133503,2056320.889656,24.193425
19,2143454.724221,2128778.883725,2104576.216729,24.193425
20,2146462.957620,2131758.028777,2094723.740337,24.193425
21,2146462.957620,2129787.132048,2078052.550112,24.193425
22,2146462.957620,2130048.850593,2070129.177022,24.193425
23,2146561.153156,2126071.658496,1974625.755824,24.193425
24,2149197.525338,2123812.423809,2010587.638311,24.193425
25,2150040.995111,2133440.349846,2112480.393314,24.193425
26,2150040.995111,2120875.760329,2004749.428631,24.193425
27,2150040.995111,2127613.272159,2059001.887876,24.193425
28,2150860.792410,2134022.482542,2080978.315661,24.193425
29,2150860.792410,2124833.448927,1979361.677502,24.193425
30,2151010.458724,2134516.315298,2076523.712721,24.193425
31,2152596.051992,2138416.193644,2093292.597708,24.193425
32,2152596.051992,2135986.663990,2069188.523880,24.193425
33,2152651.230038,2135646.379482,2054548.535625,24.193425
34,2152651.230038,2142379.314147,2086100.014703,24.193425
