size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source
10x30,DELTA_03000_GAMMA_060,gamma,0.6,303,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2152651.23003784,355882.201505168,56530.3461210855,255882.201505168,0,511764.403010335,9,35,1050,870,180,0.17142857142857143,12857,111,0.189638318670577;0.156402737047898;0.101661779081134;0.132942326490714;0.140762463343109;0.132942326490714;0.0742913000977517;0.98533724340176;0.144672531769306;0.105571847507331,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,213ef3d6017775ac279aab4744b6ad0d5af77792ddb7a7a70e234b553b2ab2ff,646508b8480eb597d4ae8ee4abfe1bbd0e2d8b6e2253e8023b1a35900ab4efb8,report.txt D_j open DCs; closed DCs D=0,56530.3461210856,6.54836185276508e-11,135.87,2.49,24.19,15964,gamma,0.6,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,normal_or_early_stop,0.189638318670577;0.156402737047898;0.101661779081134;0.132942326490714;0.140762463343109;0.132942326490714;0.0742913000977517;0.98533724340176;0.144672531769306;0.105571847507331,10,result.csv:best_w
