Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2956855.109225,2799675.696045,2367928.671520,23.937464
1,2956855.109225,2833050.898429,2639599.560301,23.937465
2,2956855.109225,2868197.055706,2738234.193028,23.937465
3,2990277.422438,2908630.470577,2719527.552869,23.937465
4,2998351.014048,2934629.629660,2814696.241488,23.937465
5,2998351.014048,2938666.981169,2853161.199595,23.937465
6,3003618.080897,2955040.076092,2885519.801941,23.937465
7,3047793.155942,2965265.538804,2852758.650750,23.937465
8,3047793.155942,2972989.751092,2871348.835719,23.937465
9,3054831.409305,2993805.294096,2915990.859396,23.937466
10,3064654.818623,3012972.890520,2960053.144522,23.937466
11,3065282.041579,3019037.145884,2960760.621712,23.937466
12,3078589.722742,3018760.376466,2886850.790081,23.937466
13,3079804.319920,3031948.957095,2930886.019119,23.937466
14,3087542.498415,3043772.355821,2962252.334265,23.937466
15,3088562.371801,3048682.819169,2991444.796838,23.937466
16,3088757.095593,3055045.218209,3004288.315066,23.937466
17,3105597.743593,3069335.768846,3000551.092964,23.937467
18,3105597.743593,3071625.441558,3036773.142094,23.937467
19,3105597.743593,3078631.966191,3029982.856835,23.937467
20,3117722.499980,3080489.394813,3042860.733753,23.937467
21,3117722.499980,3084730.531562,3043473.016229,23.937467
22,3117722.499980,3088747.214415,3010309.641627,23.937467
23,3119328.899690,3097895.975708,3071133.955347,23.937467
24,3119328.899690,3099297.566861,3061401.667491,23.937467
25,3119328.899690,3096800.351891,3054301.242044,23.937467
26,3119328.899690,3097046.610822,3038127.637472,23.937467
27,3119328.899690,3095601.556348,3018393.763754,23.937467
28,3122351.241800,3087515.671277,2992154.869063,23.937467
29,3122351.241800,3096097.483576,2996209.575955,23.937467
30,3123093.843566,3097676.707688,3038193.506013,23.937467
