Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2201520.268845,1448129.780610,784499.194926,28.991497
1,2201520.268845,1606930.065294,1071367.619676,28.991497
2,2201520.268845,1722966.707119,1280290.729714,28.991497
3,2201520.268845,1762706.232148,1353443.278059,28.991498
4,2201520.268845,1861441.622623,1502983.457797,28.991498
5,2207377.179732,1981965.907928,1662934.802695,28.991498
6,2207377.179732,2099481.079089,1807958.311109,28.991498
7,2207459.176473,2152050.403825,1982273.045158,28.991498
8,2209017.799506,2156290.825264,1953439.631163,28.991498
9,2210662.839485,2149696.826384,1917098.293287,28.991498
10,2210662.839485,2170292.617907,1994022.301447,28.991498
11,2210662.839485,2176512.672778,2072984.661813,28.991498
12,2210883.983445,2180981.248279,2007976.716024,28.991498
13,2211343.009105,2187636.886394,2068862.652256,28.991498
14,2211687.780980,2200691.097710,2183332.566905,28.991498
15,2213157.656915,2200859.174139,2152617.873972,28.991498
