Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2591521.879444,2024817.882930,1037985.743078,75.688592
1,2591521.879444,2195633.344111,1527042.234783,75.688592
2,2591521.879444,2232693.454886,1516401.719677,75.688593
3,2592174.987129,2299889.668994,1927962.448900,75.688593
4,2592174.987129,2372309.080998,2010415.105457,75.688593
5,2594052.920652,2452039.965281,2061775.727624,75.688593
6,2595175.644777,2489792.330156,2227506.744680,75.688593
7,2595175.644777,2510260.938797,2325521.012968,75.688593
8,2598532.903106,2538115.620405,2388644.890419,75.688593
9,2599038.855858,2547524.244224,2354611.726239,75.688593
10,2600028.282288,2558860.462339,2454496.572461,75.688593
11,2600028.282288,2565103.782440,2494503.847249,75.688593
12,2600273.084451,2569993.283998,2525468.354412,75.688593
13,2600273.084451,2573618.780181,2438681.396430,75.688593
14,2600493.908044,2567761.163469,2244099.581122,75.688593
15,2602274.401889,2572045.925580,2517540.447989,75.688593
16,2602274.401889,2575927.234222,2458431.682302,75.688593
17,2602274.401889,2585825.056133,2523546.183277,75.688601
18,2602274.401889,2589807.919569,2537895.887791,75.688601
