size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source
10x30,DELTA_03000_GAMMA_060,gamma,0.6,101,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2270390.41224872,323954.464075531,42947.8738449352,223954.464075531,0,447908.928151062,7,13,390,321,69,0.17692307692307693,10258,48,0.125122189638319;0.809384164222874;0.0625610948191593;0.119257086999022;0.0840664711632454;0.0869990224828935;0.0332355816226784;0.180840664711632;0.175953079178886;0.835777126099707,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,40ea2e3774389559c6087152691b32b06d399774fc6e0e18d61c94338b9f99b4,646508b8480eb597d4ae8ee4abfe1bbd0e2d8b6e2253e8023b1a35900ab4efb8,report.txt D_j open DCs; closed DCs D=0,42947.873844935,2.03726813197136e-10,135.43,1.5,27.31,17048,gamma,0.6,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,normal_or_early_stop,0.125122189638319;0.809384164222874;0.0625610948191593;0.119257086999022;0.0840664711632454;0.0869990224828935;0.0332355816226784;0.180840664711632;0.175953079178886;0.835777126099707,10,result.csv:best_w
