Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2190724.084064,2000654.338202,1822119.683330,14.844621
1,2190724.084064,2028872.523783,1861694.696403,14.844621
2,2211503.151671,2087897.454766,1876492.678049,14.844622
3,2211503.151671,2115051.814287,2003270.533122,14.844622
4,2219264.026476,2130154.946015,2030520.086816,14.844622
5,2220246.678621,2145660.703570,2080363.886740,14.844622
6,2220246.678621,2154196.799350,2095106.256665,14.844622
7,2235897.080896,2157305.986130,2057442.485234,14.844622
8,2236833.123556,2165274.301132,2084812.923170,14.844622
9,2236890.616820,2183376.326660,2115115.438065,14.844622
10,2244321.245473,2200789.410438,2114458.400289,14.844622
11,2244321.245473,2208898.220750,2132620.884948,14.844622
12,2244603.830275,2209616.268467,2080227.995533,14.844622
13,2248353.378483,2216201.750859,2123012.967434,14.844622
14,2248353.378483,2226052.343088,2169955.590279,14.844622
15,2248824.921590,2230865.757523,2182908.517457,14.844622
16,2248981.991502,2236732.048582,2196267.911663,14.844622
17,2249017.032401,2236813.624275,2217139.111699,14.844632
18,2249744.110487,2239705.832032,2197410.216571,14.844632
19,2250052.953969,2238125.294051,2151290.666104,14.844632
20,2250052.953969,2224948.683201,2077111.602531,14.844632
21,2250100.557778,2233890.426925,2135553.521127,14.844632
22,2250868.287532,2236977.490661,2190495.467140,14.844632
23,2250897.311416,2241672.928675,2188939.144347,14.844632
