num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,18,303,0.40000000000000002,2621340,5.1704339199999998,7.3078195670000001,34.829052984,3.3330000000000001e-06,47.640844145999999,5429628,0.081555602000000005,0.063621729000000002,6.1699999999999998e-07,0.14517794800000003,5429628,UNKNOWN,184,UNKNOWN,OPTIMAL,1085237.2807713193,0,OPTIMAL_CERTIFIED,1085237.2807713193,0,0,0,true,true,26,1,3,0,0,true
