Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2368163.335588,2254154.878403,2051599.766916,22.795657
1,2369537.277775,2287371.421000,2162693.593251,22.795657
2,2369537.277775,2310790.613855,2223751.367185,22.795658
3,2369537.277775,2325540.615825,2235563.791293,22.795658
4,2372908.333584,2333936.149085,2285533.290475,22.795658
5,2381747.869742,2344252.796474,2310225.509718,22.795658
6,2382181.893921,2353334.078523,2321021.855207,22.795658
7,2383033.187431,2357703.228511,2312436.527447,22.795658
8,2383033.187431,2362246.596440,2273173.690381,22.795658
9,2383979.255220,2368726.526204,2316303.924488,22.795658
10,2386183.049196,2376266.398854,2354280.048435,22.795658
11,2386183.049196,2374515.866909,2313667.886792,22.795658
12,2386597.263538,2380370.219528,2362620.647892,22.795658
13,2386702.404220,2381331.014688,2350706.717612,22.795658
14,2386702.404220,2380912.000623,2342392.960344,22.795658
15,2386745.918992,2382172.138653,2366300.194008,22.795658
