outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.63087823300000001,11,258,72,1349,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",12,"1;3;4;9;2;8;10;12;11;6;7;14","C02;C04;C05;M10;C03;M09;M11;M13;M12;C07;C08;M15",3,"0;5;13","C01;C06;M14",0.0014662756598240467,0.0032832352611457424,0.062561094819159335,0,272126430,16748518.064516129,3979098.7944525741,47399391.478389405,30682263.302061822,78081654.780451223,50.267401802444475,361.9392226285272,173345993.77895036,173345993.77895033,2.9802322387695312e-08,659.0322580645161,3.7952091816967419,8487.8447042047774,5473.1403259071622,14623.812497358153,-1.8189894035458565e-12,14442.842886043889,180.9696113142636,0,361.9392226285272,"0.0078201368523949169;0.0078201368523949169;0.00097751710654936461;0;0;0.062561094819159335;0;0"
