outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.69959634199999998,11,261,69,1538,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",13,"8;10;12;13;2;3;4;9;11;1;6;7;14","M09;M11;M13;M14;C03;C04;C05;M10;M12;C02;C07;C08;M15",2,"0;5","C01;C06",0.001792114695340502,0.0028522760105446684,0.0078201368523949169,0,277769320,16748517.634408602,4144519.6412631874,56481869.050370775,24539417.374014713,81021286.424385488,46.298898525630385,1411.2663592072859,175883835.6868163,175883835.6868163,0,658.81720430107521,3.952206102846719,10099.204276390794,4386.5023788528151,15148.476065647532,-1.8189894035458565e-12,14442.842886043889,705.63317960364293,0,1411.2663592072859,"0;0.0019550342130987292;0.00097751710654936461;0.0078201368523949169;0;0;0;0"
