size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_15000_GAMMA_050,delta,15000.0,707,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2448754.95555004,396921.19027302,35407.4559990073,296921.19027302,0,593842.38054604,10,21,630,507,123,0.19523809523809524,11059,17,0.0175953079178886;0.0547409579667644;0.125122189638319;0.0625610948191593;0.125122189638319;0.00977517106549365;0.0625610948191593;0.00195503421309873;0.00586510263929619;0.000977517106549365,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,35407.4559990073,0,21.50697222,0,21.50697222,16440,delta,15000,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.0175953079178886;0.0547409579667644;0.125122189638319;0.0625610948191593;0.125122189638319;0.00977517106549365;0.0625610948191593;0.00195503421309873;0.00586510263929619;0.000977517106549365,10,result.csv:best_w,0;1;2;3;4;5;6;7;8;9,10,0.04662756598240475,0.04662756598240475,0.04662756598240475,0.125122189638319,0.000977517106549365,507
