Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2428959.463644,1797150.638554,1238543.982953,21.507178
1,2428959.463644,1905368.848551,1449177.581833,21.507179
2,2428959.463644,2048657.306881,1537159.230208,21.507179
3,2428959.463644,2110635.372371,1841318.733702,21.507179
4,2428959.463644,2177127.904025,1936407.631137,21.507179
5,2428959.463644,2308356.003608,2025060.257600,21.507179
6,2432369.743289,2363107.499539,2163233.236711,21.507179
7,2438654.701876,2399491.531663,2289972.397745,21.507179
8,2440621.592796,2408506.630776,2307220.089983,21.507179
9,2442064.981521,2410843.989201,2250246.672361,21.507179
10,2444543.298883,2407127.776080,2257616.082017,21.507179
11,2444543.298883,2423856.944930,2369753.240490,21.507179
12,2446285.581493,2430509.589630,2398350.626370,21.507179
13,2446285.581493,2433450.728834,2375689.492524,21.507179
14,2447989.488038,2425425.593647,2234188.085188,21.507179
15,2447989.488038,2423975.339276,2298317.473742,21.507179
16,2447989.488038,2419129.455743,2249935.809681,21.507179
17,2447989.488038,2412693.300718,2177524.953599,21.507186
18,2447989.488038,2398720.896356,2204810.894832,21.507186
19,2448754.955550,2416715.859034,2245876.211703,21.507186
20,2448754.955550,2420113.957564,2329516.943935,21.507186
