Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.74587e+08,1.7359e+08,1.72522e+08,0.0778008
1,1.74587e+08,1.73737e+08,1.72751e+08,0.13657
2,1.74587e+08,1.73931e+08,1.73241e+08,0.191896
3,1.74587e+08,1.74281e+08,1.736e+08,0.25229
4,1.74587e+08,1.74322e+08,1.73887e+08,0.299892
5,1.74587e+08,1.74448e+08,1.7397e+08,0.342142
6,1.74587e+08,1.74476e+08,1.7417e+08,0.389488
7,1.74587e+08,1.74519e+08,1.74422e+08,0.452671
8,1.74587e+08,1.74546e+08,1.74452e+08,0.513206
9,1.74587e+08,1.74553e+08,1.74365e+08,0.556667
10,1.74587e+08,1.74545e+08,1.7444e+08,0.617385
