Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73967e+08,1.72954e+08,1.72042e+08,0.0680416
1,1.73967e+08,1.73095e+08,1.72266e+08,0.127937
2,1.73967e+08,1.73238e+08,1.72173e+08,0.173183
3,1.73967e+08,1.73453e+08,1.72698e+08,0.219036
4,1.73967e+08,1.73663e+08,1.73107e+08,0.281504
5,1.73967e+08,1.73884e+08,1.73415e+08,0.334637
6,1.73967e+08,1.73917e+08,1.73578e+08,0.395949
7,1.73967e+08,1.73936e+08,1.73747e+08,0.455966
8,1.73967e+08,1.7394e+08,1.73748e+08,0.508745
9,1.73967e+08,1.73943e+08,1.73771e+08,0.548031
10,1.73967e+08,1.73938e+08,1.73766e+08,0.584259
