num_dc,num_retailers,random_seed,fixed_w,complete_column_count,cplex_status,cplex_objective,cplex_gap,cplex_wall_time_sec,bp_status,bp_objective,bp_gap,bp_wall_time_sec,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,10,303,0,10180,OPTIMAL,597865.0519616087,0,0.059837857000000001,OPTIMAL_CERTIFIED,597865.05196160881,0,0.0032966050000000002,1.1641532182693481e-10,1.9471839246159902e-16,true,true,8,0,1,0,0,true
