Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2781314.513212,2696598.741109,2428959.463644,28.599826
1,2785748.279855,2729051.506643,2639950.201364,28.599827
2,2788190.558821,2747583.468465,2675060.560418,28.599827
3,2793211.134595,2757308.142736,2689700.898782,28.599827
4,2795186.567767,2767234.685927,2723498.665744,28.599827
5,2795576.382089,2773866.841336,2733100.680869,28.599827
6,2804811.226383,2783521.224030,2752295.102786,28.599827
7,2806292.745954,2790276.799129,2765689.368815,28.599827
8,2809436.374065,2795413.047995,2765734.816188,28.599827
9,2809436.374065,2796719.192689,2774795.908919,28.599827
10,2822395.504807,2801920.065118,2773418.437798,28.599827
11,2822602.356275,2803878.079094,2781373.166890,28.599828
12,2822602.356275,2807017.309801,2775644.798351,28.599828
13,2825533.515287,2812735.560212,2798069.090542,28.599828
14,2826663.524274,2817537.327525,2789971.144180,28.599828
15,2827278.373381,2817766.559478,2780088.523972,28.599828
16,2827278.373381,2819365.576366,2773452.674374,28.599828
17,2827278.373381,2818087.424472,2770384.617904,28.599833
18,2827863.363936,2818417.302890,2775682.841370,28.599834
19,2827863.363936,2822148.757634,2783002.823282,28.599834
20,2827863.363936,2823142.856604,2807801.148377,28.599834
21,2830923.956442,2824505.783265,2806121.642805,28.599834
22,2831543.408153,2820546.695345,2738843.369410,28.599834
23,2831543.408153,2824513.340518,2806035.204410,28.599834
24,2831561.308872,2826516.610704,2809726.024049,28.599834
25,2831561.550831,2825480.560887,2803608.589008,28.599834
26,2831698.861927,2827259.582291,2808749.086189,28.599834
27,2832108.246592,2825844.975572,2783808.782319,28.599834
28,2833073.716554,2825076.958199,2777406.202409,28.599834
29,2833073.716554,2829341.098756,2810654.494056,28.599834
30,2833073.716554,2828152.050584,2804674.384825,28.599834
31,2833073.716554,2825731.626788,2805300.544750,28.599834
