Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.74587e+08,1.7364e+08,1.72727e+08,0.082193
1,1.74587e+08,1.73873e+08,1.72928e+08,0.134704
2,1.74587e+08,1.74117e+08,1.73278e+08,0.191938
3,1.74587e+08,1.74346e+08,1.73505e+08,0.249644
4,1.74587e+08,1.74461e+08,1.74091e+08,0.3107
5,1.74587e+08,1.74533e+08,1.74123e+08,0.369502
6,1.74587e+08,1.7454e+08,1.74216e+08,0.430734
7,1.74587e+08,1.74537e+08,1.74266e+08,0.483379
8,1.74587e+08,1.74542e+08,1.74414e+08,0.534268
9,1.74587e+08,1.7456e+08,1.74447e+08,0.598666
10,1.74587e+08,1.7455e+08,1.74267e+08,0.659461
