Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2600005.656045,2495910.382636,2125766.856090,21.771387
1,2603422.432022,2522053.500102,2361298.544760,21.771388
2,2622793.536176,2566746.035664,2449592.590108,21.771388
3,2623638.959057,2576130.551503,2493525.212829,21.771388
4,2629041.659178,2580989.345833,2520207.513738,21.771388
5,2629041.659178,2585263.531685,2512410.407981,21.771388
6,2640384.745896,2595632.768149,2548704.893695,21.771388
7,2643388.037137,2610405.467562,2532765.772964,21.771388
8,2644682.183105,2609715.205297,2544272.731983,21.771388
9,2644682.183105,2622201.520176,2589253.570885,21.771389
10,2650783.877177,2627879.954180,2601012.876805,21.771389
11,2658725.719627,2637732.547284,2605982.434777,21.771389
12,2658725.719627,2637912.669636,2601165.320766,21.771389
13,2658725.719627,2639944.975105,2562266.469384,21.771389
14,2661073.019584,2642194.462873,2585504.138841,21.771389
15,2661073.019584,2645481.907744,2628097.529166,21.771389
16,2663961.194447,2649638.150236,2627258.120491,21.771389
17,2663961.194447,2652481.384556,2635412.712330,21.771392
18,2664296.303341,2654197.614503,2615423.773996,21.771392
19,2665301.098900,2654305.088483,2624550.929419,21.771392
20,2665301.098900,2650170.232842,2593599.172177,21.771392
21,2668775.747954,2656732.958569,2619678.454301,21.771392
22,2668775.747954,2658797.660863,2634718.081468,21.771392
23,2668891.552858,2660560.439019,2636096.738444,21.771392
24,2668891.552858,2659330.652987,2634723.983286,21.771392
25,2668891.552858,2657188.040081,2606227.360718,21.771392
26,2668891.552858,2653402.366462,2571919.901904,21.771393
27,2669036.180417,2660080.516263,2617753.931901,21.771393
28,2669036.180417,2661294.612044,2650991.203631,21.771393
29,2669036.180417,2662064.774600,2651772.992516,21.771393
30,2669036.180417,2661513.822628,2631627.690783,21.771393
31,2669036.180417,2661632.479625,2642261.891540,21.771393
