component,value
facility_emission,659.0322580645161
inventory_emission,3.7952091816967419
supplier_dc_transport_emission,8487.8447042047774
dc_market_transport_emission,5473.1403259071622
total_emission,14623.812497358153
emission_decomposition_error,-1.8189894035458565e-12
