num_dc,num_retailers,random_seed,fixed_w,complete_column_count,cplex_status,cplex_objective,cplex_gap,cplex_wall_time_sec,bp_status,bp_objective,bp_gap,bp_wall_time_sec,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,10,808,0,10180,OPTIMAL,704309.16702811641,0,0.083731293999999998,OPTIMAL_CERTIFIED,704309.1670281163,0,0.003762297,1.1641532182693481e-10,1.6529008463450462e-16,true,true,9,0,1,0,0,true
