Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1514584.836795,944331.097093,356958.634297,18.327653
1,1514584.836795,1036726.607638,561907.269633,18.327654
2,1514613.557766,1237664.821349,730811.627919,18.327654
3,1523747.449260,1376297.757715,1158476.008875,18.327654
4,1523747.449260,1436064.266347,1219416.810056,18.327654
5,1523747.449260,1467475.831094,1326971.686183,18.327654
6,1524687.996700,1500863.867014,1401973.422086,18.327654
7,1529228.480089,1504862.598790,1384666.765286,18.327654
8,1531083.000869,1505542.275099,1411888.225642,18.327654
9,1531083.000869,1499678.733293,1371295.624948,18.327655
10,1531576.869512,1509232.737236,1442284.763834,18.327655
11,1534321.243975,1512363.232276,1433724.670515,18.327655
12,1535291.638233,1512755.773368,1382102.119522,18.327655
13,1535291.638233,1503336.137759,1359194.376685,18.327655
14,1535660.367456,1510627.399730,1424161.255397,18.327656
15,1536749.846818,1517454.356265,1454233.401989,18.327656
16,1536749.846818,1514634.999403,1440767.594254,18.327656
17,1536749.846818,1513483.833427,1447739.596628,18.327664
18,1536749.846818,1520011.666557,1441894.356482,18.327665
19,1539752.028915,1522651.804280,1482606.818080,18.327665
20,1539752.028915,1524803.654569,1474287.130911,18.327665
21,1539752.028915,1520929.401460,1408028.629129,18.327665
22,1539875.595944,1525973.020966,1499161.450982,18.327665
23,1541780.435083,1519140.703380,1455421.879628,18.327665
24,1541780.435083,1514090.270342,1422657.375610,18.327665
25,1541780.435083,1512074.510832,1406076.804288,18.327665
26,1542297.105785,1515421.795628,1398148.524648,18.327665
27,1542319.147222,1515085.379404,1424533.227443,18.327665
28,1542319.147222,1505465.783207,1381168.218157,18.327665
29,1542493.873676,1514101.327382,1340156.653904,18.327665
30,1542493.873676,1518042.902225,1402540.895175,18.327665
31,1542493.873676,1516842.744132,1453247.963482,18.327665
32,1543057.089428,1513689.512294,1301362.350504,18.327665
33,1543057.089428,1517053.145247,1393034.849410,18.327665
