Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.74587e+08,1.73698e+08,1.72715e+08,0.0759115
1,1.74587e+08,1.73841e+08,1.7318e+08,0.128467
2,1.74587e+08,1.73995e+08,1.73112e+08,0.195225
3,1.74587e+08,1.74202e+08,1.73676e+08,0.253576
4,1.74587e+08,1.74259e+08,1.73931e+08,0.3148
5,1.74587e+08,1.74348e+08,1.74082e+08,0.37964
6,1.74587e+08,1.74388e+08,1.73971e+08,0.437826
7,1.74587e+08,1.74422e+08,1.74146e+08,0.502516
8,1.74587e+08,1.74424e+08,1.74179e+08,0.572043
9,1.74587e+08,1.74504e+08,1.74329e+08,0.638464
10,1.74587e+08,1.74532e+08,1.74395e+08,0.697603
