Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2367928.671520,1853804.761113,1434320.702225,28.851216
1,2367928.671520,1970389.836595,1520515.473979,28.851216
2,2367928.671520,2096593.688736,1745900.908750,28.851217
3,2368718.840634,2158121.183080,1829968.221521,28.851217
4,2369486.620375,2247290.320307,1958365.495245,28.851217
5,2371971.895475,2286413.076963,2117521.976269,28.851217
6,2373086.191799,2303035.806026,2134984.173813,28.851217
7,2376291.536689,2329570.205767,2171465.026393,28.851217
8,2376484.950497,2336383.048659,2252193.873758,28.851217
9,2378444.572023,2357276.508461,2271187.469666,28.851217
10,2378548.126570,2358532.030756,2282970.196407,28.851217
11,2378548.126570,2363997.007915,2335178.108025,28.851217
12,2381050.830662,2354798.347606,2189492.867695,28.851217
13,2382493.346523,2362418.322184,2231960.655563,28.851217
14,2382502.330795,2360448.927687,2272955.254218,28.851217
15,2382502.330795,2346086.695565,2216128.466159,28.851217
16,2384318.199901,2338772.976247,2208815.118118,28.851217
17,2384318.199901,2336444.491251,2171548.808398,28.851227
18,2384318.199901,2339139.984717,2203493.124227,28.851227
19,2384318.199901,2358602.381524,2288990.365762,28.851227
20,2386210.273983,2365589.267851,2268293.141528,28.851227
21,2386210.273983,2368895.221190,2241118.061997,28.851227
22,2387310.433786,2359033.126499,2231928.504910,28.851227
