size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source
10x30,DELTA_03000_GAMMA_060,gamma,0.6,1010,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2421552.99664253,354624.715444986,44677.1518054881,254624.715444986,0,509249.430889972,8,31,930,793,137,0.14731182795698924,14730,42,0.140762463343109;0.110459433040078;0;0.125122189638319;0.142717497556207;0.521016617790811;0.109481915933529;0.102639296187683;0.125122189638319;0.105571847507331,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,7c2e5b4a3cc867220eb8854feba763e056b5d552ee5ad9cd936fe2b215fce3ff,646508b8480eb597d4ae8ee4abfe1bbd0e2d8b6e2253e8023b1a35900ab4efb8,report.txt D_j open DCs; closed DCs D=0,44677.1518054881,7.27595761418343e-12,167.63,2.37,26.47,16136,gamma,0.6,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,normal_or_early_stop,0.140762463343109;0.110459433040078;0;0.125122189638319;0.142717497556207;0.521016617790811;0.109481915933529;0.102639296187683;0.125122189638319;0.105571847507331,10,result.csv:best_w
