Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2367928.671520,2058301.521674,1760381.475232,26.467917
1,2367928.671520,2118932.110264,1806246.671282,26.467917
2,2367928.671520,2195369.770062,1962804.424999,26.467917
3,2373536.025637,2230560.553730,2020352.968993,26.467917
4,2375659.035228,2328469.653348,2237351.256375,26.467917
5,2383792.045753,2348453.586024,2272629.832158,26.467917
6,2387720.761418,2359248.768740,2230695.499252,26.467917
7,2387720.761418,2364345.184174,2303347.779757,26.467917
8,2392230.422919,2374236.464006,2326241.789401,26.467917
9,2397144.240352,2381426.860113,2349447.531294,26.467917
10,2397843.437265,2382347.659443,2305807.228198,26.467917
11,2402193.155283,2387214.766383,2359626.501144,26.467917
12,2404256.282473,2380676.208168,2253575.720295,26.467917
13,2404256.282473,2386123.270661,2298524.286633,26.467917
14,2404256.282473,2386525.544913,2317120.975693,26.467917
15,2404256.282473,2378503.753472,2287313.193063,26.467917
16,2404256.282473,2383033.412771,2263472.003090,26.467917
17,2404256.282473,2387196.278146,2302825.822804,26.467927
18,2412066.421160,2387595.452731,2298636.198473,26.467927
19,2417564.919859,2392282.794347,2305004.750903,26.467927
20,2420422.378711,2394206.623839,2354176.311027,26.467927
21,2420422.378711,2394395.508717,2325220.174271,26.467927
22,2420422.378711,2387197.782425,2269682.462102,26.467927
23,2420540.951752,2390971.526797,2313678.051254,26.467927
24,2420540.951752,2397486.752729,2373856.491219,26.467927
25,2420540.951752,2392843.993152,2285850.693752,26.467927
26,2420540.951752,2390347.210623,2282167.950104,26.467927
27,2421552.996643,2390906.181068,2305142.913445,26.467927
28,2421552.996643,2387838.897313,2298674.070439,26.467927
29,2421552.996643,2394263.520739,2291703.569006,26.467927
30,2421552.996643,2397801.307567,2275427.704443,26.467927
