Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.7522e+08,1.74325e+08,1.7334e+08,0.0799272
1,1.7522e+08,1.74467e+08,1.73844e+08,0.13008
2,1.7522e+08,1.74655e+08,1.74187e+08,0.192986
3,1.7522e+08,1.74843e+08,1.74293e+08,0.252067
4,1.7522e+08,1.74912e+08,1.74564e+08,0.305366
5,1.7522e+08,1.75026e+08,1.74617e+08,0.358758
6,1.7522e+08,1.75046e+08,1.7473e+08,0.417204
7,1.7522e+08,1.75099e+08,1.74823e+08,0.468458
8,1.7522e+08,1.7516e+08,1.74963e+08,0.527746
9,1.7522e+08,1.75182e+08,1.75076e+08,0.584063
10,1.7522e+08,1.75195e+08,1.75071e+08,0.631214
