experiment_name,outcome,inner_bp_status,has_integer_solution,run_mode,num_dc,num_retailers,random_seed,delta,investment_exponent,pricing_algorithm,pricing_max_cols_per_dc,configured_mutation_rate,effective_mutation_rate,mutation_active,total_profit,inner_bp_best_bound,inner_bp_relative_gap,carbon_emission,carbon_cap,e_plus,e_minus,net_carbon_trading_cost,total_investment_cost,num_dc_open,num_retailers_served,branch_nodes,processed_nodes,pruned_nodes,remaining_active_nodes,cg_iterations,total_columns,ga_generations,fitness_requests,unique_chromosomes,repeated_chromosome_requests,actual_fitness_cache_hits,fitness_bp_solves,fitness_bp_certified_optimal,fitness_bp_feasible_uncertified,fitness_bp_no_integer,fitness_evaluation_failures,solve_time,ga_time,bp_time,cg_time,pricing_time,cplex_build_time,cplex_solve_time,bb_time,best_w
exp,HEURISTIC_BEST_FOUND,OPTIMAL,1,ga,5,20,505,3000,0.5,0,3,-1,0.0666666666666667,1,973185.297125758,973185.297125758,0,176159.575396743,100000,76159.5753967427,0,152319.150793485,259629.977503603,5,20,40,456,23,0,5832,33322,17,510,376,134,134,376,376,0,0,0,3.133697109,3.103770843,3.101210062,17.716946561,15.57284675,0.312732094,1.335494947,0.067163974,0.428571428571429;0.714285714285714;0.714285714285714;0.428571428571429;0.428571428571429
