size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_05000_GAMMA_050,delta,5000.0,303,5000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2176491.42794414,341423.835548953,113209.187369263,241423.835548953,0,482847.671097906,9,34,1020,840,180,0.17647058823529413,11660,30,0.265884652981427;0.249266862170088;0.0977517106549365;0.163245356793744;0.266862170087977;0.26197458455523;0.241446725317693;0.956989247311828;0.140762463343109;0.285434995112414,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,113209.187369263,0,19.935970323,0,19.935970323,16436,delta,05000,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.265884652981427;0.249266862170088;0.0977517106549365;0.163245356793744;0.266862170087977;0.26197458455523;0.241446725317693;0.956989247311828;0.140762463343109;0.285434995112414,10,result.csv:best_w,0;1;2;3;4;5;6;8;9,10,0.29296187683284464,0.29296187683284464,0.2191810578907354,0.956989247311828,0.0977517106549365,840
