component,value
revenue,272126430
facility_fixed_cost,16748519.139784947
inventory_cost,3979098.807055403
supplier_dc_transport_cost,47399403.89055407
dc_market_transport_cost,30682310.461695049
total_transport_cost,78081714.352249116
investment_cost,4.2985253739636358
carbon_trading_cost,422.59889213841598
reported_total_profit,173345979.08815727
recomputed_total_profit,173345979.08815727
objective_decomposition_error,0
