Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2085362.934514,1953712.145100,1514584.836795,24.208206
1,2096816.636482,1988543.469333,1730485.316409,24.208206
2,2116571.689404,2013265.432732,1891338.647082,24.208206
3,2132298.605074,2030029.557158,1940742.706915,24.208206
4,2132298.605074,2060694.149314,1941761.215546,24.208206
5,2133863.333743,2078732.207828,1975665.459815,24.208206
6,2133863.333743,2091277.124535,2027131.036128,24.208206
7,2153633.217352,2097663.818188,2011343.844195,24.208206
8,2154999.852126,2099829.425278,2039528.782134,24.208206
9,2158542.716417,2112236.900218,2023757.285015,24.208206
10,2158542.716417,2125070.208928,2058876.817468,24.208206
11,2171236.950266,2137080.744759,2076565.472168,24.208206
12,2171236.950266,2140797.310063,2061281.066351,24.208207
13,2171236.950266,2144614.995582,2108685.037094,24.208207
14,2171236.950266,2151390.165095,2119605.010096,24.208207
15,2173458.190802,2150217.546199,2101494.130817,24.208207
16,2173458.190802,2151380.721244,2101788.044071,24.208207
17,2175922.987094,2151658.200579,2098133.084124,24.208207
18,2175922.987094,2153944.206146,2130133.391472,24.208207
19,2175922.987094,2157208.707432,2121118.452210,24.208207
20,2175922.987094,2161773.069290,2123112.977013,24.208207
21,2177049.545495,2163034.968237,2113135.097580,24.208207
22,2177049.545495,2164493.774493,2139907.085206,24.208207
23,2177049.545495,2163423.621673,2100464.769972,24.208207
24,2177049.545495,2164712.799001,2131736.200059,24.208207
25,2177049.545495,2164852.749451,2119932.600336,24.208207
26,2177049.545495,2166417.131228,2129111.004324,24.208207
27,2177049.545495,2167834.130055,2127096.802282,24.208207
