component,value
revenue,277769320
facility_fixed_cost,16748518.279569892
inventory_cost,4144519.6474322742
supplier_dc_transport_cost,56481893.147282831
dc_market_transport_cost,25203348.168752089
total_transport_cost,81685241.316034913
investment_cost,13.736973260824174
carbon_trading_cost,1690.1593390103335
reported_total_profit,175219912.70576176
recomputed_total_profit,175219912.70576173
objective_decomposition_error,2.9802322387695312e-08
