Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2201520.268845,1872101.768712,1624720.854699,28.359715
1,2201520.268845,1980475.508785,1700795.977155,28.359715
2,2201520.268845,2052549.441984,1812006.433647,28.359715
3,2201520.268845,2095202.920555,1978598.244591,28.359715
4,2201520.268845,2121291.882078,1981395.528032,28.359715
5,2201520.268845,2134171.648632,1956335.773663,28.359715
6,2204018.281792,2139046.419486,2039205.114546,28.359716
7,2205563.868162,2167447.068227,2061439.731229,28.359716
8,2213260.334214,2182545.978883,2115747.642981,28.359716
9,2214329.476516,2185847.976755,2037802.794187,28.359717
10,2214329.476516,2191123.523016,2116788.931491,28.359717
11,2214329.476516,2198346.441934,2157113.000956,28.359717
12,2218360.318670,2197762.667208,2113054.149540,28.359717
13,2223729.876098,2203776.863204,2162519.231944,28.359717
14,2223729.876098,2206800.571478,2186914.706786,28.359717
15,2226253.914339,2210123.853372,2198487.702785,28.359717
16,2226385.234909,2214344.656751,2192253.972999,28.359717
17,2233455.487222,2210621.286689,2019555.113837,28.359729
18,2233455.487222,2211809.730384,2050295.371949,28.359729
19,2234423.597053,2215920.268090,2183027.048689,28.359729
20,2234423.597053,2216478.320322,2107317.954163,28.359729
21,2234423.597053,2214577.072725,2079798.552657,28.359729
22,2234851.673350,2216946.410585,2039541.335466,28.359729
23,2239102.157467,2222822.044309,2172789.349367,28.359729
24,2239118.656786,2224049.214525,2192367.550324,28.359729
25,2239118.656786,2220174.307912,2132591.641413,28.359729
26,2239118.656786,2222656.696530,2129241.670123,28.359729
27,2239118.656786,2212675.716011,2081194.713112,28.359729
28,2239228.465636,2221532.026040,2169742.335915,28.359729
29,2239375.777721,2216954.815833,2033555.224916,28.359729
30,2239995.780629,2210390.189408,2019801.475646,28.359730
31,2239995.780629,2223982.032072,2080161.812714,28.359730
32,2240447.653466,2228722.500070,2146573.504951,28.359730
33,2240447.653466,2225609.234825,2168206.032324,28.359730
