num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid,size_id
3,10,101,0.8,6108,0.023287573999999998,0.026872849000000001,0.047776642000000001,8.6000000000000002e-07,0.098469914000000006,23772,0.00011252900000000001,0.008741034,4.0200000000000003e-07,0.0088539650000000001,23772,UNKNOWN,68,UNKNOWN,OPTIMAL,463906.51371692715,0,OPTIMAL_CERTIFIED,463906.51371692715,0,0,0,true,true,15,0,1,0,0,true,3x10
3,10,202,0.8,6108,0.01347841,0.003551406,0.050096615999999997,1.051e-06,0.067654111000000003,25188,0.00010764600000000001,0.007742461,4.2199999999999999e-07,0.0078505290000000002,25188,UNKNOWN,54,UNKNOWN,OPTIMAL,379319.11776367162,0,OPTIMAL_CERTIFIED,379319.11776367162,0,0,0,true,true,10,0,1,0,0,true,3x10
3,10,303,0.8,6108,0.020764149999999999,0.0039600479999999999,0.052838392999999997,1.279e-06,0.07809012600000001,23756,0.000124616,0.0059512310000000004,5.9599999999999999e-07,0.0060764430000000008,23756,UNKNOWN,42,UNKNOWN,OPTIMAL,394504.62230605329,0,OPTIMAL_CERTIFIED,394504.62230605329,0,0,0,true,true,9,0,1,0,0,true,3x10
3,10,404,0.8,6108,0.0082938649999999992,0.0030138180000000001,0.013336608999999999,8.4600000000000003e-07,0.025017248999999998,22744,9.836e-05,0.0026344929999999999,4.6400000000000003e-07,0.0027333169999999999,22744,UNKNOWN,15,UNKNOWN,OPTIMAL,291244.30357873812,0,OPTIMAL_CERTIFIED,291244.30357873812,0,0,0,true,true,4,0,1,0,0,true,3x10
3,10,505,0.8,6108,0.017074538,0.0042817350000000001,0.012497932,9.02e-07,0.034196343999999997,23592,0.000120043,0.0025312580000000002,4.0200000000000003e-07,0.002651703,23592,UNKNOWN,18,UNKNOWN,OPTIMAL,191224.22141226818,0,OPTIMAL_CERTIFIED,191224.22141226818,0,0,0,true,true,5,0,1,0,0,true,3x10
3,10,606,0.8,6108,0.0073850219999999998,0.002659963,0.057771980000000001,1.128e-06,0.068299748000000007,25080,0.00012397299999999999,0.00752946,4.6499999999999999e-07,0.0076538980000000001,25080,UNKNOWN,49,UNKNOWN,OPTIMAL,543151.62213169364,0,OPTIMAL_CERTIFIED,543151.62213169353,0,1.1641532182693481e-10,2.1433300957482645e-16,true,true,11,0,1,0,0,true,3x10
3,10,707,0.8,6108,0.024127365000000001,0.005040218,0.053263221999999999,1.3689999999999999e-06,0.082809033000000004,24240,0.00010199,0.0062661310000000003,3.7099999999999997e-07,0.0063684919999999999,24240,UNKNOWN,38,UNKNOWN,OPTIMAL,565125.20379640255,0,OPTIMAL_CERTIFIED,565125.20379640255,0,0,0,true,true,8,0,1,0,0,true,3x10
3,10,808,0.8,6108,0.0075751270000000001,0.0027423450000000002,0.039001673000000001,8.5199999999999995e-07,0.049619969,23968,9.6367999999999996e-05,0.0068826010000000003,3.1600000000000002e-07,0.0069792850000000009,23968,UNKNOWN,48,UNKNOWN,OPTIMAL,481954.82011925394,0,OPTIMAL_CERTIFIED,481954.82011925394,0,0,0,true,true,11,0,1,0,0,true,3x10
3,10,909,0.8,6108,0.0075621550000000001,0.002738505,0.029515560999999999,7.5700000000000002e-07,0.040128429,23732,8.2523999999999998e-05,0.004750242,3.6100000000000002e-07,0.0048331269999999996,23732,UNKNOWN,27,UNKNOWN,OPTIMAL,285243.84242270736,0,OPTIMAL_CERTIFIED,285243.84242270736,0,0,0,true,true,6,0,1,0,0,true,3x10
3,10,1010,0.8,6108,0.02226353,0.0068852189999999997,0.044427068,9.8100000000000001e-07,0.073962462999999992,23644,0.00010026000000000001,0.008494059,3.8000000000000001e-07,0.008594698999999999,23644,UNKNOWN,60,UNKNOWN,OPTIMAL,349860.56791102211,0,OPTIMAL_CERTIFIED,349860.56791102211,0,0,0,true,true,10,0,1,0,0,true,3x10
