Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2531176.961705,2346553.570799,2051599.766916,24.066528
1,2531176.961705,2391821.935607,2261496.252882,24.066528
2,2547602.958515,2429649.815743,2331555.234235,24.066529
3,2547602.958515,2477953.724278,2272800.123265,24.066529
4,2547602.958515,2491559.744999,2373834.444519,24.066529
5,2547602.958515,2502584.462102,2450425.033283,24.066529
6,2547602.958515,2516692.114911,2469919.182969,24.066529
7,2558535.720362,2531004.226665,2486279.873587,24.066529
8,2558535.720362,2531541.335409,2403873.446233,24.066529
9,2558535.720362,2530706.889386,2376277.149850,24.066529
10,2558535.720362,2534210.610426,2503603.480607,24.066529
11,2558535.720362,2534259.554068,2455564.223574,24.066529
12,2560718.355007,2537200.261737,2477041.665584,24.066529
13,2560718.355007,2539980.428709,2469019.764431,24.066529
14,2560718.355007,2544705.484853,2484107.948885,24.066529
15,2560718.355007,2549436.832275,2523858.529385,24.066529
16,2560997.003115,2551504.954081,2500147.321787,24.066529
17,2561311.558192,2550327.010795,2477570.247001,24.066545
