component,value
revenue,277769320
facility_fixed_cost,16748518.709677419
inventory_cost,4144519.6490853881
supplier_dc_transport_cost,56481888.994842954
dc_market_transport_cost,24539428.652318578
total_transport_cost,81021317.647161528
investment_cost,24.48590039809477
carbon_trading_cost,1443.5722262516865
reported_total_profit,175883825.19394735
recomputed_total_profit,175883825.19394735
objective_decomposition_error,0
