Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2743929.952611,2620624.976838,2201520.268845,27.662726
1,2812606.304450,2659995.847550,2513797.593361,27.662726
2,2820298.157025,2699371.037206,2603653.190683,27.662726
3,2820298.157025,2721081.263193,2575083.609503,27.662726
4,2820298.157025,2731370.567585,2629561.232451,27.662726
5,2833127.509006,2756373.069641,2655126.495418,27.662726
6,2841779.383244,2775478.290791,2692911.277786,27.662726
7,2841779.383244,2793167.657814,2733764.407813,27.662726
8,2841779.383244,2799961.895020,2693777.857990,27.662726
9,2863003.267862,2808554.138653,2735064.179661,27.662726
10,2863544.944729,2822414.039101,2763738.522287,27.662727
11,2879971.158006,2829544.185799,2776226.808707,27.662727
12,2879971.158006,2837782.384055,2793419.190586,27.662727
13,2883035.215253,2851432.449314,2790113.252136,27.662727
14,2891153.543101,2856159.624219,2781413.260151,27.662727
15,2901883.354140,2860257.363881,2795991.638847,27.662727
16,2908131.370053,2870981.066280,2833622.913034,27.662727
17,2908131.370053,2875253.844786,2772974.906802,27.662738
18,2910888.896926,2882841.485195,2812718.022634,27.662738
19,2911630.562115,2884827.736251,2838299.285900,27.662738
20,2911630.562115,2888254.727004,2842343.494398,27.662738
21,2911630.562115,2883462.964363,2833525.286319,27.662738
22,2911630.562115,2890053.662147,2801955.277466,27.662738
23,2911743.864015,2885431.538068,2791664.872727,27.662738
24,2914699.356389,2886729.660185,2849522.673412,27.662738
25,2914699.356389,2892187.610198,2832250.860238,27.662738
26,2917165.337330,2894316.937074,2845114.734400,27.662738
27,2917165.337330,2891716.872473,2829402.644673,27.662738
28,2926162.949418,2901107.708972,2872666.460728,27.662738
29,2926162.949418,2899408.573032,2798939.064512,27.662738
30,2926162.949418,2897854.645996,2789513.993098,27.662738
31,2927302.233542,2907583.263677,2864189.720669,27.662738
32,2927302.233542,2908530.584703,2863377.473114,27.662738
33,2927302.233542,2908761.279689,2882565.105785,27.662738
34,2927302.233542,2906087.439217,2816439.487657,27.662738
35,2928895.661791,2915567.182739,2872927.393454,27.662739
36,2928895.661791,2917199.425946,2890980.327578,27.662739
37,2930747.347781,2915030.676937,2835827.883978,27.662739
38,2930747.347781,2914716.811512,2836022.343422,27.662739
