Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.72353e+08,1.71485e+08,0.0786401
1,1.73346e+08,1.72538e+08,1.71817e+08,0.138538
2,1.73346e+08,1.72997e+08,1.72403e+08,0.184304
3,1.73346e+08,1.73076e+08,1.72611e+08,0.24584
4,1.73346e+08,1.73179e+08,1.72701e+08,0.3009
5,1.73346e+08,1.73243e+08,1.73067e+08,0.355236
6,1.73346e+08,1.73273e+08,1.73141e+08,0.404877
7,1.73346e+08,1.73286e+08,1.73051e+08,0.448288
8,1.73346e+08,1.7329e+08,1.73169e+08,0.495438
9,1.73346e+08,1.73309e+08,1.73154e+08,0.548564
10,1.73346e+08,1.73312e+08,1.73146e+08,0.600969
