Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2661736.530176,2561795.767201,2201520.268845,30.993707
1,2718928.224323,2595260.553888,2473100.215985,30.993708
2,2723657.325205,2627620.842210,2545216.678507,30.993708
3,2723657.325205,2640430.324974,2580428.061110,30.993708
4,2723657.325205,2659047.060797,2562462.204515,30.993709
5,2751539.094635,2680922.204431,2618802.755748,30.993709
6,2751539.094635,2697235.540863,2627426.302443,30.993709
7,2751539.094635,2716531.567111,2668479.988533,30.993709
8,2751539.094635,2721258.981118,2641294.033197,30.993709
9,2751990.965317,2722173.362501,2645373.727919,30.993709
10,2755190.205281,2730364.537700,2654807.969132,30.993709
11,2755190.205281,2733685.460068,2683923.234442,30.993709
12,2755190.205281,2734447.576996,2691453.194203,30.993710
13,2760288.444516,2739959.478318,2704025.976936,30.993710
14,2760288.444516,2743978.908191,2706661.785435,30.993710
15,2770335.878796,2747389.134195,2719437.828177,30.993710
16,2771604.339789,2755896.650426,2737725.904856,30.993710
17,2772128.611389,2755132.387171,2654783.119536,30.993727
18,2772558.066455,2754666.080982,2689041.469573,30.993727
19,2772558.066455,2756101.505954,2733041.120980,30.993727
20,2776420.759178,2762669.617991,2718434.510215,30.993727
21,2776420.759178,2757826.889165,2724743.550193,30.993727
22,2776420.759178,2762972.335116,2684875.251830,30.993727
23,2776941.143044,2762131.248418,2683112.516215,30.993727
24,2776941.143044,2765328.471480,2732625.817966,30.993727
25,2776941.143044,2765661.693430,2732064.447671,30.993728
26,2776941.143044,2766991.332998,2735340.297086,30.993728
27,2776941.143044,2761101.345618,2719409.662826,30.993728
28,2776941.143044,2765490.753749,2735564.094629,30.993728
29,2781246.860151,2762344.046259,2667737.382812,30.993728
30,2781246.860151,2761361.887602,2658773.277800,30.993728
31,2781561.583755,2769949.977252,2746999.080808,30.993728
32,2781561.583755,2770266.329179,2739134.435275,30.993728
33,2781561.583755,2769211.554955,2744362.553403,30.993729
34,2783112.955459,2762943.670680,2679741.445163,30.993729
35,2783112.955459,2771518.598092,2749046.347734,30.993729
36,2783112.955459,2774213.359727,2744773.677735,30.993729
37,2783472.636383,2772624.165595,2688014.572448,30.993729
38,2783977.933210,2771816.965732,2721196.796692,30.993729
39,2783977.933210,2769186.227255,2737460.773795,30.993729
